dataset;spatial_class;geo_ontology
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInTucholaCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMichelinGuideStarredRestaurantsInIreland;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCathedralsInGeorgia(country);GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatParksInMiami-DadeCounty,Florida;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatUnincorporatedCommunitiesInTexas;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatTelevisionStationsInEstonia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatUnincorporatedCommunitiesInTexas;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheTigrayRegion;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Cove109257761;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatRoadsInCardiff;W3C Basic Geo
DBpedia;http://www.wikidata.org/entity/Q47521;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInJanówLubelskiCounty;GeoRSS
DBpedia;http://www.wikidata.org/entity/Q47521;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatProtectedAreasEstablishedIn1987;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/PlaceOfBusiness103953020;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBrighamYoungUniversityBuildings;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Business108061042;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCensus-designatedPlacesInGravesCounty,Kentucky;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInHoshiarpurDistrict;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatRiversOfBaden-Württemberg;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/TimePeriod115113229;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Pioneer110434725;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/TimePeriod115113229;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatAcademiesInLeicestershire;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatUnincorporatedCommunitiesInIowa;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatAssociationFootballAcademies;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInVojvodina;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBiographicalMuseumsInNewJersey;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatUnincorporatedCommunitiesInIowa;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatAirportsInVolusiaCounty,Florida;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatConstituenciesOfTheNorthernIrelandAssembly;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCollegeGolfClubsAndCoursesInTheUnitedStates;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCountryHousesInLeicestershire;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesInTokyo;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatEthiopianOrthodoxTewahedoChurchBuildings;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Plug103967942;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatEthiopianOrthodoxTewahedoChurchBuildings;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatTheatresInNewJersey;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatAnglicanCathedrals;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInCambridge;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatWorldWarIISubmarinesOfTheUnitedKingdom;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatReligiousBuildingsCompletedIn1918;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCommunitySchoolsInEssex;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCavesOfTheCzechRepublic;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheBoucleDuMouhounRegion;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatUniversitiesAndCollegesInChennai;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCommunesOfSavoie;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatSportsVenuesInShreveport,Louisiana;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBridgesInGermany;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInKingman,Arizona;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInVojvodina;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBattlesInvolvingAncientGreece;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheBoucleDuMouhounRegion;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatNationalUniversitiesAndCollegesInSaudiArabia;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCommunesOfSavoie;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatLocalitiesInPotsdam-Mittelmark;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatAnglicanCathedrals;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInSandusky,Ohio;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatDefunctBaseballVenues;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsInColonialIndia;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsInQueens,NewYork;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHospitalsEstablishedIn1938;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/GradeSchool108412749;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHospitalsEstablishedIn2007;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsInQueens,NewYork;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Loch109341987;GeoRSS
DBpedia;http://umbel.org/umbel/rc/University;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPeaceMonumentsAndMemorials;GeoRSS
DBpedia;http://umbel.org/umbel/rc/University;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatOfficeBuildingsInManhattan;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHighSchoolsInSnohomishCounty,Washington;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInČeskéBudějoviceDistrict;W3C Basic Geo
DBpedia;http://umbel.org/umbel/rc/School_AcademicOrganization;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHighSchoolsInVolusiaCounty,Florida;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatAirportsInTurkey;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesAndTownsInThoubalDistrict;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatParkBuildingsAndStructuresOnTheNationalRegisterOfHistoricPlacesInCalifornia;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesAndTownsInMumbaiSuburbanDistrict;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHotelBuildingsOnTheNationalRegisterOfHistoricPlacesInWyoming;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBattlesInvolvingEgypt;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatReligiousBuildingsCompletedIn1914;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatEnergyResourceFacilitiesInCalifornia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatAirportsInTurkey;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Condominium103088580;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHousesInNorfolkCounty,Massachusetts;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBattlesInvolvingPoland;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatArchaeologicalSitesInSudan;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesInIndonesia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCitiesAndTownsInHassanDistrict;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInLeuven;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatParkBuildingsAndStructuresOnTheNationalRegisterOfHistoricPlacesInCalifornia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatArtMuseumsEstablishedIn1957;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatIslandsOfVanuatu;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatOrtlerAlps;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHotelBuildingsOnTheNationalRegisterOfHistoricPlacesInWyoming;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRalphAdamsCramBuildings;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatMountainsOfNevada;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInShirvanAndChardavalCounty;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatStreetsInEngland;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInVeroBeach,Florida;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCensus-designatedPlacesInCalifornia;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHospitalBuildingsCompletedIn2005;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCensus-designatedPlacesInCalifornia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTunisia;GeoRSS
DBpedia;http://dbpedia.org/class/yago/YachtClub108230785;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHotelsEstablishedIn1927;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatDamsInErzurumProvince;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatChurchesInGibraltar;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Obstruction103839993;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBankRobberies;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/IndefiniteQuantity113576355;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatTributariesOfTheSchuylkillRiver;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatWildlifeManagementAreasOfWestVirginia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsInSydney;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatAirportsInXinjiang;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolsSponsoredByTheXaverianBrothers;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMountainRangesOfTheEasternCarpathians;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatContemporaryHitRadioStationsInTheUnitedStates;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAdıyamanProvince;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatDistrictsOfÇanakkaleProvince;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAdıyamanProvince;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCensus-designatedPlacesInAccomackCounty,Virginia;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAnkaraProvince;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInHalifax,NovaScotia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInTurkey;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatTheatresOnTheNationalRegisterOfHistoricPlacesInPennsylvania;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVillagesInTurkey;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPrivateUniversitiesAndCollegesInJapan;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMunicipalitiesInTheBalearicIslands;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatMioceneVolcanoes;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHousesInMontgomeryCounty,Maryland;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBoroughsOfGothenburg;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatProposedRailwayStationsInTheUnitedStates;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatFormerEpiscopalChurchesInNewYork;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatNorthernIrelandParliamentConstituenciesEstablishedIn1929;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatRomanCatholicSchoolsInSriLanka;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInSaintAnnParish;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatNationalNaturalLandmarksInWisconsin;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatChurchesInColumbiaCounty,NewYork;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRomanCatholicChurchesInNewJersey;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatGeneralServiceAreasInNovaScotia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatAustralianFootballLeagueGrounds;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRestaurantsInNewYorkCity;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatEducationalInstitutionsEstablishedIn2001;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatProtestantReformedCemeteries;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Aviator109826204;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Businessperson109882716;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCommunesOfAlgeria;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPrivateSchoolsInSriLanka;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHistoricDistrictsInNevada;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatAirportsInFujian;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSchoolBuildingsCompletedIn1897;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatEpiscopalChurchesInNorthCarolina;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatMountainsOfWyoming;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatChurchesOnTheUndergroundRailroad;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBavanatCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatRailwayStationsInMiyazakiPrefecture;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatRailroadMuseumsInMassachusetts;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Conference108308497;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatAcademiesInLeicestershire;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRailwayStationsInMiyazakiPrefecture;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCastlesInDerbyshire;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatWorldWarIISubmarines;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatColossalStatuesOfJesus;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Wikicat1943Ships;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRailwayStationsInBritishColumbia;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRailwayStationsInIstanbulProvince;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Government108050678;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInHollywood;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatEpiscopalChurchesInNewJersey;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatTownshipMunicipalitiesInOntario;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatTownshipsInJacksonCounty,Iowa;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInHordaland;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatNeighbourhoodsOfHyderabad,India;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatArchaeologicalSitesOnTheNationalRegisterOfHistoricPlacesInOhio;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatChurchesInLambeth;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMethodistChurchesInOklahoma;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInRioGrandeDoNorte;W3C Basic Geo
DBpedia;http://www.wikidata.org/entity/Q1656682;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInNicosiaDistrict;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatUniversitiesAndCollegesInKansas;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRailwayStationsInBritishColumbia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatMethodistChurchesInOklahoma;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatTownsInIgboland;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatArchaeologicalSitesInFlorida;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresCompletedIn1840;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatNeighbourhoodsOfIzmir;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatTheatresInVirginia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Reservoir113776854;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSkyscrapersInMinneapolis,Minnesota;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Reservoir113776854;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInTirana;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatDefunctRadioStationsInTheUnitedStates;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatNeighborhoodsInOmaha,Nebraska;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatUniversitiesAndCollegesInGunmaPrefecture;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatInternationalBaccalaureateSchoolsInAustralia;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatWorldWarIISubmarinesOfTheUnitedKingdom;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatArtMuseumsEstablishedIn1957;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatArchaeologicalSitesOnTheNationalRegisterOfHistoricPlacesInOhio;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInMahabadCounty;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatCemeteriesOnTheNationalRegisterOfHistoricPlacesInTennessee;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatGradeIIListedBuildingsInCardiff;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Hall103478907;GeoRSS
DBpedia;http://dbpedia.org/class/yago/Wikicat1917Ships;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPublicElementarySchoolsInWashington(state);W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPrivateMiddleSchoolsInWashington(state);GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInHollywood;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatFormerPopulatedPlacesInWashington(state);GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInVyškovDistrict;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatEducationalInstitutionsEstablishedIn1973;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatUnincorporatedCommunitiesInJeffersonCounty,Ohio;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSuburbsOfPretoria;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatEducationalInstitutionsEstablishedIn1970;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheMarulengLocalMunicipality;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatRiversOfTheCanadianRockies;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatLibrariesInHartfordCounty,Connecticut;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatReligiousBuildingsCompletedIn1883;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatBaysOfTheUnitedStates;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatFormerVillagesInSaskatchewan;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInTexas;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatMountainsOfMariposaCounty,California;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatConflictsIn1864;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHousesOnTheNationalRegisterOfHistoricPlacesInDelaware;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatIndustryMuseumsInTheUnitedKingdom;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatWalls;GeoRSS
DBpedia;http://dbpedia.org/ontology/Governor;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatVolcanicFields;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInFairbanks,Alaska;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatHousesInMontgomeryCounty,Maryland;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatArchBridges;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatGradeII*ListedBuildingsInKent;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatWaterfallsOfPennsylvania;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCoalTownsInTennessee;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatSportsVenuesInMelbourne;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPrivateSchoolsInNewSouthWales;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Curling100461611;GeoRSS
DBpedia;http://dbpedia.org/class/yago/WikicatCemeteriesOnTheNationalRegisterOfHistoricPlacesInTennessee;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatChurchesInGeorgia(country);W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatTownshipsInPeoriaCounty,Illinois;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPrivateHighSchoolsInBergenCounty,NewJersey;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/WikicatPopulatedPlacesInAlMadinahProvince;W3C Basic Geo
DBpedia;http://dbpedia.org/class/yago/Wikicat2009FormulaOneRaces;GeoRSS
